case,surface,quantity,points,mean_bias,mae,rmse,max_abs_error,mape_percent,inside_interval_percent
h_m05_t_p05,pressure,pressure ratio,14,-0.00351719847889478,0.00709387996195587,0.0114952054537616,0.0363028415180886,0.92559066209383,
h_m05_t_p05,pressure,wall temperature,31,14.2084379234246,14.2084379234246,14.8605695146547,19.9454067399997,2.3060294125704,
h_m05_t_p05,pressure,heat-transfer coefficient,31,-8.60932979828338,46.9603337656367,63.9848206349179,198.504512468018,7.67699875423577,58.0645161290323
h_m05_t_p05,suction,pressure ratio,14,-0.0140928177750337,0.0233711193436201,0.0282335317187241,0.0539269548479374,3.98775738969253,
h_m05_t_p05,suction,wall temperature,44,17.0682276665428,17.0682276665428,18.5257557179129,34.4610778470646,2.63202474059018,
h_m05_t_p05,suction,heat-transfer coefficient,44,40.8072434663659,79.6942907770139,115.003064913804,322.337079051796,10.9449504585445,65.9090909090909
