run,code,surface,s_over_arc,x_over_axial_chord,T_norm,T_wall_K,h_norm,h_W_m2K,source,report_page,qc_status,notes,model,cfd_wall_temperature_K,cfd_htc_W_m2K,wall_temperature_error_K,htc_error_W_m2K,htc_uncertainty_percent,htc_inside_experimental_interval
145,4512,pressure,0.4055,0.4697,0.7412,601.113,0.4657,528.57,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,613.0002060760046,560.7324745423083,11.887206076004531,32.162474542308246,7.3,True
145,4512,pressure,0.4343,0.5,0.7488,607.277,0.5132,582.482,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,617.9012614476684,558.6946525641388,10.624261447668346,-23.787347435861193,7.3,True
145,4512,pressure,0.4906,0.5567,0.754,611.494,0.5334,605.409,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,621.6647145016137,613.7503804984741,10.170714501613702,8.34138049847411,8.9,True
145,4512,pressure,0.5194,0.5845,0.7579,614.657,0.5692,646.042,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,622.0128561327888,634.6535840318787,7.355856132788745,-11.388415968121308,8.9,True
145,4512,pressure,0.5476,0.611,0.7658,621.064,0.5661,642.524,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,628.0254644647805,628.5766165142861,6.9614644647805335,-13.947383485713885,8.9,True
145,4512,pressure,0.5765,0.6374,0.7674,622.361,0.6219,705.856,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,629.8327351654225,672.5001399435803,7.471735165422501,-33.355860056419715,13.3,True
145,4512,pressure,0.6037,0.6616,0.7592,615.711,0.6558,744.333,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,623.5044959275716,754.0666424650711,7.793495927571598,9.73364246507117,13.3,True
145,4512,pressure,0.6337,0.6876,0.7677,622.605,0.641,727.535,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,626.3126452233416,729.9816393992651,3.707645223341615,2.446639399265109,13.3,True
145,4512,pressure,0.6627,0.7121,0.7902,640.852,0.6422,728.897,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,643.5098564177221,635.3578708312682,2.657856417722087,-93.53912916873185,11.6,False
145,4512,pressure,0.6918,0.736,0.7978,647.016,0.6577,746.489,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,651.9091921940851,653.7056681134488,4.893192194085145,-92.7833318865512,11.6,False
145,4512,pressure,0.7194,0.7582,0.788,639.068,0.5628,638.778,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,647.2947563979054,767.1436795193039,8.226756397905433,128.36567951930385,11.6,False
145,4512,pressure,0.7485,0.781,0.8053,653.098,0.6596,748.646,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,653.7510409575947,681.92035948221,0.653040957594726,-66.72564051779,11.6,True
145,4512,pressure,0.7777,0.8034,0.8278,671.346,0.6379,724.017,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,672.1676847849509,532.0010449397981,0.8216847849508895,-192.01595506020192,11.6,False
145,4512,pressure,0.8341,0.8451,0.8212,665.993,0.7131,809.368,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,672.3555390799149,708.8762246320039,6.362539079914882,-100.49177536799618,20.1,True
145,4512,pressure,0.8627,0.8656,0.8385,680.024,0.5425,615.738,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,681.1981691524534,531.4228038411047,1.1741691524533735,-84.31519615889533,20.1,True
145,4512,suction,0.0184,0.0059,0.794,643.934,0.5799,658.186,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,655.5037047316747,672.3572870846361,11.569704731674733,14.171287084636106,6.8,True
145,4512,suction,0.036,0.0213,0.7926,642.799,0.5722,649.447,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,655.6573680782919,616.1182713115064,12.85836807829196,-33.328728688493584,6.8,True
145,4512,suction,0.0534,0.0395,0.7926,642.799,0.5606,636.281,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,658.5749814228126,650.5246714150119,15.775981422812606,14.243671415011931,6.8,True
145,4512,suction,0.0878,0.0835,0.7973,646.61,0.5665,642.978,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,668.5601445680493,761.3295934217333,21.950144568049268,118.35159342173336,6.7,False
