cellnumber,    x-coordinate,    y-coordinate,        pressure,     temperature,          y-plus,       heat-flux,face-area-magnitude
        33, 6.443627924E-02, 4.666731507E-02, 2.257825534E+05, 6.490495817E+02, 3.520887096E-01,-1.415201277E+05, 1.096600408E-03
        34, 6.477867067E-02, 4.562554136E-02, 2.251758442E+05, 6.523431916E+02, 3.508687521E-01,-1.340324688E+05, 1.096600679E-03
        35, 6.512026489E-02, 4.458349943E-02, 2.245027576E+05, 6.551318256E+02, 3.501989318E-01,-1.283599602E+05, 1.096601065E-03
        36, 6.546106935E-02, 4.354120046E-02, 2.237789426E+05, 6.572153480E+02, 3.488078688E-01,-1.245728664E+05, 1.096601553E-03
        37, 6.580107659E-02, 4.249864072E-02, 2.232652692E+05, 6.584910714E+02, 3.468786534E-01,-1.230434550E+05, 1.096602130E-03
        38, 6.614029408E-02, 4.145582393E-02, 2.228788550E+05, 6.588864156E+02, 3.462697071E-01,-1.238593271E+05, 1.096602674E-03
        39, 6.647869945E-02, 4.041273892E-02, 2.223456583E+05, 6.583911748E+02, 3.466591410E-01,-1.265520604E+05, 1.096602687E-03
        40, 6.681621820E-02, 3.936937079E-02, 2.217135479E+05, 6.571284068E+02, 3.475499649E-01,-1.306318192E+05, 1.096602162E-03
        41, 6.715278327E-02, 3.832570091E-02, 2.209190735E+05, 6.554041333E+02, 3.487682689E-01,-1.348775273E+05, 1.096601294E-03
        42, 6.747312844E-02, 3.732916713E-02, 2.200520450E+05, 6.539211039E+02, 3.488965951E-01,-1.373680115E+05, 9.969094034E-04
        43, 6.777727604E-02, 3.637978807E-02, 2.194607636E+05, 6.535792868E+02, 3.477080608E-01,-1.362927410E+05, 9.969086300E-04
        44, 6.808047742E-02, 3.543010727E-02, 2.189929001E+05, 6.547400859E+02, 3.467713230E-01,-1.312823619E+05, 9.969081684E-04
        45, 6.838271767E-02, 3.448011726E-02, 2.184526693E+05, 6.574267556E+02, 3.461698189E-01,-1.229220134E+05, 9.969083603E-04
        46, 6.869900972E-02, 3.348229080E-02, 2.178337389E+05, 6.612705150E+02, 3.446246886E-01,-1.125304279E+05, 1.096600219E-03
        47, 6.902926415E-02, 3.243660182E-02, 2.171876844E+05, 6.656212597E+02, 3.413730956E-01,-1.013978095E+05, 1.096602139E-03
        48, 6.935837865E-02, 3.139055148E-02, 2.165665181E+05, 6.697463921E+02, 3.371624456E-01,-9.132780012E+04, 1.096604886E-03
        49, 6.968637556E-02, 3.034414537E-02, 2.158536860E+05, 6.733730416E+02, 3.363459918E-01,-8.478655647E+04, 1.096608401E-03
        50, 7.001321763E-02, 2.929737605E-02, 2.152331553E+05, 6.762085056E+02, 3.333111792E-01,-7.989272474E+04, 1.096611006E-03
        51, 7.033877820E-02, 2.825020812E-02, 2.145359264E+05, 6.781566105E+02, 3.286814131E-01,-7.609856856E+04, 1.096610201E-03
        52, 7.066288590E-02, 2.720258944E-02, 2.139361761E+05, 6.792579408E+02, 3.267695845E-01,-7.520533685E+04, 1.096606471E-03
        53, 7.098533958E-02, 2.615446411E-02, 2.133040832E+05, 6.795193052E+02, 3.320486994E-01,-7.919303440E+04, 1.096600719E-03
        54, 7.130593061E-02, 2.510577999E-02, 2.127327456E+05, 6.786900307E+02, 3.295512822E-01,-8.213548896E+04, 1.096593959E-03
        55, 7.161010802E-02, 2.410420403E-02, 2.121740521E+05, 6.772431601E+02, 3.323553948E-01,-8.841829232E+04, 9.968980421E-04
        56, 7.189796120E-02, 2.314976975E-02, 2.118493577E+05, 6.754208659E+02, 3.299799496E-01,-9.229329187E+04, 9.968962743E-04
        57, 7.216989249E-02, 2.224259824E-02, 2.116213576E+05, 6.741021839E+02, 3.313982894E-01,-9.624665979E+04, 8.972093161E-04
        58, 7.242617756E-02, 2.138276584E-02, 2.115198711E+05, 6.740312554E+02, 3.292889919E-01,-9.435979569E+04, 8.972151854E-04
        59, 7.266715914E-02, 2.057038248E-02, 2.114078086E+05, 6.755107707E+02, 3.303468741E-01,-8.979293196E+04, 7.975318387E-04
        60, 7.289305329E-02, 1.980550587E-02, 2.113561954E+05, 6.780403408E+02, 3.286589404E-01,-8.268994007E+04, 7.975404427E-04
        61, 7.314617932E-02, 1.894471236E-02, 2.112825136E+05, 6.816083305E+02, 3.278138971E-01,-7.428139885E+04, 9.969399192E-04
        62, 7.342638075E-02, 1.798795164E-02, 2.111976314E+05, 6.857112483E+02, 3.267955397E-01,-6.591961339E+04, 9.969562373E-04
        63, 7.371905446E-02, 1.698289253E-02, 2.110523566E+05, 6.896446676E+02, 3.245356636E-01,-5.790204181E+04, 1.096655646E-03
        64, 7.402335107E-02, 1.592930779E-02, 2.109669008E+05, 6.931888024E+02, 3.231992745E-01,-5.269109529E+04, 1.096640889E-03
        65, 7.432436943E-02, 1.487480476E-02, 2.110645501E+05, 6.959300709E+02, 3.195458322E-01,-4.844453196E+04, 1.096614098E-03
        66, 7.462120801E-02, 1.381914783E-02, 2.115664187E+05, 6.979156080E+02, 3.151293807E-01,-4.717061466E+04, 1.096585047E-03
        67, 7.491298020E-02, 1.276210509E-02, 2.128140324E+05, 6.990825589E+02, 3.102886599E-01,-4.771306153E+04, 1.096565852E-03
        68, 7.519922405E-02, 1.170356013E-02, 2.146740976E+05, 6.993419139E+02, 3.030537441E-01,-5.012055628E+04, 1.096571194E-03
        69, 7.548113912E-02, 1.064383704E-02, 2.169961964E+05, 6.985400615E+02, 2.964988972E-01,-5.449298567E+04, 1.096592833E-03
        70, 7.574861497E-02, 9.631832130E-03, 2.192335797E+05, 6.967272745E+02, 2.931164194E-01,-6.102332204E+04, 9.969155315E-04
        71, 7.599125803E-02, 8.716371842E-03, 2.209488049E+05, 6.941134540E+02, 2.935214867E-01,-6.869219751E+04, 8.972278627E-04
        72, 7.619737834E-02, 7.945931517E-03, 2.219511094E+05, 6.912461611E+02, 2.948954675E-01,-7.620063221E+04, 6.978480831E-04
        73, 7.638022304E-02, 7.272458170E-03, 2.223935121E+05, 6.886430655E+02, 2.998748410E-01,-8.202687710E+04, 6.978604909E-04
        74, 7.655256242E-02, 6.647770293E-03, 2.221767225E+05, 6.870862567E+02, 3.033757571E-01,-8.413865481E+04, 5.981891482E-04
        75, 7.670066506E-02, 6.119799800E-03, 2.215587355E+05, 6.868511152E+02, 3.127011173E-01,-8.225137689E+04, 4.985156751E-04
        76, 7.685051113E-02, 5.592294503E-03, 2.201992539E+05, 6.879410021E+02, 3.219999808E-01,-7.701365407E+04, 5.982318040E-04
        77, 7.701421529E-02, 5.016908515E-03, 2.183618933E+05, 6.903047730E+02, 3.281784798E-01,-6.808248404E+04, 5.982132562E-04
        78, 7.718976587E-02, 4.393108655E-03, 2.159756698E+05, 6.934129489E+02, 3.290391784E-01,-5.870047842E+04, 6.978533717E-04
        79, 7.737440616E-02, 3.720167326E-03, 2.137808213E+05, 6.968093621E+02, 3.300694339E-01,-4.901937257E+04, 6.977825522E-04
        80, 7.756346464E-02, 2.996857977E-03, 2.117974707E+05, 7.002856857E+02, 3.177127250E-01,-4.185561154E+04, 7.974761200E-04
        81, 7.776263356E-02, 2.173133427E-03, 2.123442353E+05, 7.038895362E+02, 3.078969535E-01,-3.583518903E+04, 8.975485558E-04
        82, 7.794232666E-02, 1.344279968E-03, 2.150867445E+05, 7.071266644E+02, 2.665043109E-01,-3.001496219E+04, 7.988357509E-04
        83, 7.807943970E-02, 6.073911209E-04, 2.208521007E+05, 7.097633305E+02, 2.146117483E-01,-2.720359026E+04, 7.004191143E-04
        84, 7.814244181E-02, 1.362544208E-05, 2.266654075E+05, 7.114732040E+02, 8.390421997E-02,-2.388008923E+04, 4.969859026E-04
        85, 7.807550579E-02,-4.737008712E-04, 2.366482257E+05, 7.125969465E+02, 1.417804795E-01,-2.242116208E+04, 4.987514386E-04
        86, 7.783336192E-02,-9.576250450E-04, 2.358970038E+05, 7.144287265E+02, 1.306013225E-01,-5.475393840E+04, 5.971077769E-04
        87, 7.741834223E-02,-1.373759471E-03, 2.368477341E+05, 7.160666348E+02, 2.275165148E-01,-8.961242188E+04, 5.967863294E-04
        88, 7.688552886E-02,-1.622210490E-03, 2.425584224E+05, 7.167004806E+02, 2.246971965E-01,-1.072746332E+05, 5.970743311E-04
        89, 7.629975677E-02,-1.674851053E-03, 2.297300095E+05, 7.157482607E+02, 2.152091567E-01,-8.386064764E+04, 5.969125132E-04
        90, 7.573248446E-02,-1.522913226E-03, 2.373304556E+05, 7.141565676E+02, 2.087842859E-01,-6.392460714E+04, 5.966491080E-04
        91, 7.528063655E-02,-1.225261833E-03, 2.153481862E+05, 7.119078578E+02, 2.478211508E-01,-2.201890038E+04, 4.987043705E-04
        92, 7.497508824E-02,-8.386015543E-04, 2.000351513E+05, 7.100569184E+02, 3.161402077E-01,-3.796878337E+03, 4.980540570E-04
        93, 7.472670823E-02,-3.491663083E-04, 2.019486771E+05, 7.080653317E+02, 3.803587604E-01,-3.418057670E+03, 6.007642606E-04
        94, 7.446517795E-02, 2.457406663E-04, 2.097041340E+05, 7.057329874E+02, 4.250839461E-01,-9.359382433E+03, 6.990654491E-04
        95, 7.418112457E-02, 9.379967814E-04, 2.203374542E+05, 7.030201361E+02, 4.391577520E-01,-1.959925851E+04, 7.975740781E-04
        96, 7.389240712E-02, 1.681078807E-03, 2.324628994E+05, 6.998402477E+02, 4.411040622E-01,-2.981381627E+04, 7.968747374E-04
        97, 7.361212373E-02, 2.426888328E-03, 2.437360174E+05, 6.962757353E+02, 4.323533528E-01,-4.212823482E+04, 7.966078498E-04
        98, 7.335078716E-02, 3.126495518E-03, 2.521604184E+05, 6.925633584E+02, 4.208674285E-01,-5.482337055E+04, 6.970392878E-04
        99, 7.312110811E-02, 3.731707577E-03, 2.573559100E+05, 6.893102557E+02, 4.091565000E-01,-6.688116283E+04, 5.976298596E-04
       100, 7.290415466E-02, 4.288675729E-03, 2.603211158E+05, 6.868527782E+02, 4.009894694E-01,-7.745843119E+04, 5.978433639E-04
       101, 7.268280536E-02, 4.844135605E-03, 2.622164828E+05, 6.857163143E+02, 3.937418489E-01,-8.473510103E+04, 5.980452306E-04
       102, 7.247680426E-02, 5.352238659E-03, 2.632387237E+05, 6.861757161E+02, 3.880891509E-01,-8.591894448E+04, 4.985046991E-04
       103, 7.226814330E-02, 5.859407596E-03, 2.638614487E+05, 6.878310950E+02, 3.872340274E-01,-8.208980046E+04, 5.983289603E-04
       104, 7.203856111E-02, 6.411980838E-03, 2.644436930E+05, 6.900988965E+02, 3.876159458E-01,-7.572135989E+04, 5.984137254E-04
       105, 7.178824395E-02, 7.010001689E-03, 2.650830008E+05, 6.926386658E+02, 3.903993421E-01,-6.821719542E+04, 6.981756702E-04
       106, 7.149873674E-02, 7.699705195E-03, 2.663312453E+05, 6.949566833E+02, 3.942928742E-01,-6.009193813E+04, 7.978261183E-04
       107, 7.117088139E-02, 8.481327444E-03, 2.682563387E+05, 6.968951024E+02, 3.977596126E-01,-5.375898542E+04, 8.973712175E-04
       108, 7.080485672E-02, 9.354882874E-03, 2.709085059E+05, 6.981532473E+02, 3.980001944E-01,-4.791082576E+04, 9.969094698E-04
       109, 7.039996982E-02, 1.032009628E-02, 2.741457737E+05, 6.985754897E+02, 3.977849609E-01,-4.348298451E+04, 1.096482372E-03
       110, 6.997442245E-02, 1.133062039E-02, 2.774386097E+05, 6.980809963E+02, 3.968984505E-01,-4.218669079E+04, 1.096460374E-03
       111, 6.954640895E-02, 1.234012842E-02, 2.805567732E+05, 6.966245183E+02, 3.952610351E-01,-4.161829861E+04, 1.096529762E-03
       112, 6.911537051E-02, 1.334842201E-02, 2.836122475E+05, 6.943283734E+02, 3.972816238E-01,-4.521672283E+04, 1.096598777E-03
       113, 6.868128479E-02, 1.435546484E-02, 2.865601408E+05, 6.911219643E+02, 3.956236096E-01,-4.867299714E+04, 1.096638209E-03
       114, 6.826423109E-02, 1.531559508E-02, 2.893655283E+05, 6.872707773E+02, 3.962043308E-01,-5.468204083E+04, 9.969525146E-04
       115, 6.786456704E-02, 1.622891985E-02, 2.919984967E+05, 6.829509048E+02, 3.948714296E-01,-6.431870369E+04, 9.969383847E-04
       116, 6.748280674E-02, 1.709565520E-02, 2.945421595E+05, 6.783742518E+02, 3.966831480E-01,-7.425496264E+04, 8.972292067E-04
       117, 6.713950634E-02, 1.787037589E-02, 2.967983189E+05, 6.744024387E+02, 3.983589674E-01,-8.518885526E+04, 7.975288767E-04
       118, 6.681488454E-02, 1.859884709E-02, 2.989839740E+05, 6.715409570E+02, 3.963172852E-01,-9.494778999E+04, 7.975245641E-04
       119, 6.650931388E-02, 1.928123459E-02, 3.009054242E+05, 6.702926532E+02, 3.971338578E-01,-1.003380683E+05, 6.978329816E-04
       120, 6.620243937E-02, 1.996303536E-02, 3.028975704E+05, 6.705747476E+02, 3.932296225E-01,-9.996964953E+04, 7.975249440E-04
       121, 6.587382406E-02, 2.068970725E-02, 3.050176704E+05, 6.721309723E+02, 3.926933235E-01,-9.688856945E+04, 7.975281933E-04
       122, 6.552308053E-02, 2.146108821E-02, 3.072531795E+05, 6.741937138E+02, 3.871623817E-01,-8.874830647E+04, 8.972221091E-04
       123, 6.512917578E-02, 2.232235111E-02, 3.097877590E+05, 6.762087072E+02, 3.873183311E-01,-8.258223739E+04, 9.969156597E-04
       124, 6.471235305E-02, 2.322794497E-02, 3.124872231E+05, 6.773952802E+02, 3.827008459E-01,-7.553194233E+04, 9.969169599E-04
       125, 6.427209824E-02, 2.417762205E-02, 3.152697686E+05, 6.776431052E+02, 3.804462760E-01,-7.125244605E+04, 1.096609410E-03
       126, 6.380808353E-02, 2.517122030E-02, 3.182582398E+05, 6.767928418E+02, 3.753087475E-01,-6.847004394E+04, 1.096609335E-03
       127, 6.334106624E-02, 2.616341226E-02, 3.211703173E+05, 6.749683545E+02, 3.760646639E-01,-7.015952630E+04, 1.096607911E-03
       128, 6.287097186E-02, 2.715414762E-02, 3.238872514E+05, 6.720744939E+02, 3.747572635E-01,-7.295748421E+04, 1.096605856E-03
       129, 6.239773706E-02, 2.814338356E-02, 3.265670545E+05, 6.682241005E+02, 3.741898160E-01,-7.890979558E+04, 1.096603992E-03
       130, 6.192131713E-02, 2.913108841E-02, 3.291826064E+05, 6.634873341E+02, 3.752141301E-01,-8.789300177E+04, 1.096603722E-03
       131, 6.144176796E-02, 3.011727892E-02, 3.317554531E+05, 6.580640730E+02, 3.737840328E-01,-9.848078047E+04, 1.096605684E-03
       132, 6.098126620E-02, 3.105730377E-02, 3.341320234E+05, 6.528075195E+02, 3.724230161E-01,-1.098346366E+05, 9.969170076E-04
       133, 6.054016948E-02, 3.195132688E-02, 3.363980769E+05, 6.485943168E+02, 3.707096087E-01,-1.207199284E+05, 9.969196018E-04
       134, 6.009674817E-02, 3.284420073E-02, 3.387176308E+05, 6.461024997E+02, 3.682305258E-01,-1.283498997E+05, 9.969209222E-04
       135, 5.965092778E-02, 3.373588249E-02, 3.409686484E+05, 6.458534850E+02, 3.640745300E-01,-1.297809537E+05, 9.969192969E-04
       136, 5.920253322E-02, 3.462626413E-02, 3.431878979E+05, 6.472583196E+02, 3.595208778E-01,-1.259549453E+05, 9.969160920E-04
       137, 5.875135958E-02, 3.551524132E-02, 3.453423638E+05, 6.492427992E+02, 3.544423923E-01,-1.193919903E+05, 9.969134369E-04
       138, 5.829719827E-02, 3.640269488E-02, 3.473998527E+05, 6.508869315E+02, 3.497119303E-01,-1.126257438E+05, 9.969135417E-04
       139, 5.781689659E-02, 3.733275458E-02, 3.494906436E+05, 6.517986171E+02, 3.445464509E-01,-1.067818139E+05, 1.096607851E-03
       140, 5.731014535E-02, 3.830525279E-02, 3.516102588E+05, 6.516704415E+02, 3.404452007E-01,-1.028633213E+05, 1.096611145E-03
       141, 5.679975450E-02, 3.927584738E-02, 3.536354640E+05, 6.503583295E+02, 3.364141859E-01,-1.013825592E+05, 1.096613028E-03
       142, 5.628584325E-02, 4.024458677E-02, 3.556073625E+05, 6.479025218E+02, 3.328383260E-01,-1.022501102E+05, 1.096612170E-03
       143, 5.576849729E-02, 4.121148959E-02, 3.575182000E+05, 6.444097865E+02, 3.294391771E-01,-1.055266505E+05, 1.096609474E-03
       144, 5.524772033E-02, 4.217654839E-02, 3.593789306E+05, 6.400581149E+02, 3.262122122E-01,-1.110771484E+05, 1.096608164E-03
       145, 5.472345650E-02, 4.313971847E-02, 3.611771522E+05, 6.351407378E+02, 3.230794245E-01,-1.186353109E+05, 1.096609211E-03
       146, 5.419565737E-02, 4.410095513E-02, 3.629150681E+05, 6.301180619E+02, 3.199780976E-01,-1.275388587E+05, 1.096613319E-03
       147, 5.366424099E-02, 4.506020248E-02, 3.645997208E+05, 6.256779936E+02, 3.165361039E-01,-1.364503254E+05, 1.096617500E-03
       148, 5.312903598E-02, 4.601734504E-02, 3.662221876E+05, 6.226387823E+02, 3.123588153E-01,-1.432894192E+05, 1.096616139E-03
       149, 5.258980021E-02, 4.697221890E-02, 3.677635372E+05, 6.215678149E+02, 3.075315637E-01,-1.461701122E+05, 1.096611824E-03
       150, 5.204629153E-02, 4.792466015E-02, 3.692318309E+05, 6.223666739E+02, 3.021846152E-01,-1.445903392E+05, 1.096608412E-03
       151, 5.149830878E-02, 4.887453094E-02, 3.706228688E+05, 6.243576127E+02, 2.966488160E-01,-1.397453836E+05, 1.096609249E-03
       152, 5.094584078E-02, 4.982180893E-02, 3.719484667E+05, 6.267198637E+02, 2.912969295E-01,-1.333798275E+05, 1.096613338E-03
       153, 5.038904026E-02, 5.076654628E-02, 3.732177590E+05, 6.287535648E+02, 2.861809345E-01,-1.270659927E+05, 1.096617924E-03
       154, 4.982807860E-02, 5.170882866E-02, 3.744422267E+05, 6.301054771E+02, 2.813672407E-01,-1.217314378E+05, 1.096620454E-03
       155, 4.926310852E-02, 5.264870822E-02, 3.756243924E+05, 6.306080056E+02, 2.767541011E-01,-1.178156183E+05, 1.096619091E-03
       156, 4.869415611E-02, 5.358618125E-02, 3.767630060E+05, 6.302454826E+02, 2.722952954E-01,-1.154786501E+05, 1.096615608E-03
       157, 4.812111333E-02, 5.452115834E-02, 3.778555503E+05, 6.291302278E+02, 2.680973531E-01,-1.147504188E+05, 1.096612414E-03
       158, 4.754386470E-02, 5.545353889E-02, 3.789019226E+05, 6.274656954E+02, 2.640916734E-01,-1.153416483E+05, 1.096611619E-03
       159, 4.696228728E-02, 5.638322607E-02, 3.799033769E+05, 6.255318429E+02, 2.601958269E-01,-1.168221700E+05, 1.096614363E-03
